Control tobillo izquierdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1-ST,,,R2-ST,,,R3-ST,,,R4-ST,,,R5-ST,,,R6-ST,,,R1-TMX,,,R2-TMX,,,R3-TMX,,,R4-TMX,,,R5-TMX,,,R6-TMX,,,R1-EJE,,,R2-EJE,,,R3-EJE,,,R4-EJE,,,R5-EJE,,,R6-EJE,,,R1-TE,,,R2-TE,,,R3-TE,,,R4-TE,,,R5-TE,,,R6-TE,,,R1-VH,,,R2-VH,,,R3-VH,,,R4-VH,,,R5-VH,,,R6-VH,,
Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3
70.8151,64.15485,57.4946,56.8635,57.8312,46.6977,49.4791,50.8218,42.811,46.3423,47.7557,44.9289,65.9578,62.5335,60.3731,61.6411,40.0623,53.9205,57.6204,63.877,63.877,62.694,73.8119,68.25295,49.4791,56.6336,48.4382,83.4625,73.3438,70.6657,128.7988,133.336,137.8826,57.7871,68.8492,67.0637,93.4017,73.9715,86.7116,72.7372,46.6322,59.5501,53.9945,56.4334,54.2918,54.5455,67.2158,55.7252,69.3235,74.8614,73.6958,75.7457,61.8808,45.2738,88.3225,86.1159,75.6949,92.516,82.9132,87.7146,76.46,72.6478,72.3067,74.9833,61.6788,54.1782,79.9657,69.6186,73.6687,79.9785,77.9635,81.8344,40.7056,51.1686,53.6981,70.2327,65.1907,58.1053,63.5229,57.9922,60.6144,63.5229,64.6171,65.7113,64.9763,69.4758,67.6382,53.342,62.3847,57.0988
82.4026,77.43945,72.4763,49.83,60.9637,45.505,55.3269,55.2157,47.4642,50.60285,54.4055,46.8002,66.8495,69.3897,52.5784,55.6722,49.5723,51.3724,64.0362,70.4222,69.1215,65.5398,76.6901,72.3642,55.3269,46.0849,42.811,85.1541,85.2799,74.3865,126.9819,129.837,134.3573,64.078,57.9469,60.8393,86.4904,66.9325,86.4904,57.2082,70.2247,71.5019,70.3518,63.6774,59.076,57.9548,56.72,60.1617,72.2945,65.5869,68.7593,77.4383,72.2908,55.7653,92.9918,96.5414,82.3743,89.0561,83.9285,86.4923,78.048,74.6404,69.817,62.68455,65.3363,60.0328,84.2649,74.5973,69.4139,87.2748,75.4828,81.839,48.8691,52.1716,54.0372,70.7828,62.9528,53.8949,73.2952,57.6275,55.6893,57.6275,58.3205,67.9668,68.1749,67.6382,68.504,54.6548,65.2539,61.7933
78.0413,81.9743,85.9073,43.7635,55.3086,46.9971,54.3539,53.7491,64.0712,67.4632,45.3195,50.1706,61.2596,61.107,55.8894,60.0018,60.1812,55.6722,75.541,77.2013,80.0663,70.1335,82.0855,69.3993,54.3539,50.8218,47.4642,85.5241,86.6473,94.7629,124.9496,126.1392,131.963,68.6888,62.1211,68.8067,82.9413,89.4271,78.3772,66.9619,70.9281,63.2172,82.5477,75.155,63.6774,65.3787,79.4781,68.5835,84.0302,85.448,80.7873,82.6923,75.8741,62.0686,102.9942,105.8303,96.2068,88.8147,89.6927,78.6785,77.3952,71.941,72.5989,82.254,60.8332,65.3363,85.406,87.5974,82.3038,91.7896,87.1291,78.5663,60.3028,54.7419,67.2707,75.6054,71.7529,70.2327,70.3476,62.9525,56.2377,68.3783,64.2095,73.1784,68.504,82.3417,77.6013,70.915,74.9762,69.2656
79.1472,82.3038,87.5974,55.7076,53.4324,42.9137,67.0065,58.9608,64.0712,67.7467,49.7274,49.6977,66.0229,66.6009,54.9768,57.6119,53.8402,65.2048,82.9046,87.2342,84.83,79.8118,61.938,76.8909,67.0065,55.2157,64.0712,96.7847,93.4139,91.9986,124.2824,120.9463,127.6804,65.7211,59.5259,71.3308,72.0146,73.9616,95.0456,69.5574,95.127,70.7044,77.3732,77.1167,74.9537,78.7133,81.1735,85.0011,102.297,86.3366,77.1215,81.8196,81.7582,66.9877,109.8713,105.3814,98.0874,90.8364,91.9351,74.5672,85.0465,79.3702,77.1639,93.4472,75.2225,84.33485,100.6992,93.9009,93.6068,94.2686,87.4922,88.6287,67.5218,55.507,67.121,73.5477,83.037,78.29235,72.9772,65.2114,58.853,77.8194,69.6893,80.8367,75.361,93.2186,86.6644,70.1635,77.1748,77.954
99.9932,100.6144,90.427,55.256,52.4889,47.5775,58.5665,61.9386,57.7581,67.6433,51.375,45.9385,67.8336,61.1896,54.0634,62.4329,66.0518,54.7419,76.879,94.1297,88.577,77.8708,28.9554,77.9276,58.5665,53.7491,64.0712,105.1228,122.295,105.9151,121.7767,122.0416,124.2533,80.9665,68.6151,73.5706,82.1699,93.4017,86.9531,84.4635,79.1743,73.2699,73.0582,84.7406,93.2056,81.9465,106.2171,94.1056,112.262,89.9037,94.7546,98.4242,93.5528,76.136,119.7001,104.641,106.6541,97.282,109.6278,103.4549,87.6257,88.9955,91.0292,71.31395,75.379,67.2489,99.7842,99.7533,98.2575,96.2981,97.3749,96.0062,75.6543,60.1168,78.0431,73.8201,84.2944,79.05725,73.9412,60.5847,61.8035,77.8771,87.3967,91.1415,84.6736,86.4431,91.7434,72.1821,84.1466,82.395
109.8112,105.5024,97.3382,54.9256,50.7703,55.9789,53.7491,65.0925,55.9025,74.0869,67.0836,50.5327,65.8943,70.6842,55.6722,65.4615,62.8431,51.6191,81.5581,80.3222,82.8135,71.585,31.7547,45.1765,53.7491,58.9608,57.7581,95.6248,68.9862,63.2756,132.6658,126.8452,122.6508,76.742,73.069,83.6707,92.0916,83.5125,89.2949,77.4346,98.5484,84.7036,93.4222,96.2788,96.5016,85.7842,90.6357,69.3622,119.9168,97.1569,89.3083,79.4904,64.9205,80.8052,117.6454,121.6225,119.4266,85.9503,90.30585,94.6614,105.2536,100.4759,95.6982,100.3601,82.1789,69.6501,121.0919,116.7442,105.7643,110.5894,108.2046,107.019,78.1859,65.9572,84.9543,77.2013,85.2608,81.23105,83.53,63.7266,60.5105,88.279,98.8753,100.4392,90.7924,81.2383,85.9549,82.3283,86.6976,80.7983
108.4115,110.6671,96.0117,52.1181,51.9762,63.0843,64.1081,69.9388,73.3598,74.0869,54.341,61.9673,64.8527,72.8956,58.0657,64.6882,69.0451,50.935,74.2299,66.5794,53.5847,33.71,47.2336,36.1025,64.1081,61.9386,55.9025,31.9582,31.0611,32.3999,147.0209,135.5134,132.7224,75.2303,65.3041,87.5654,93.5199,89.2231,97.6913,89.7077,88.0689,98.7768,93.3884,97.8338,108.0107,71.4925,65.4509,58.0694,111.2095,106.5804,98.2149,52.9253,49.9408,46.371,106.129,101.51,116.1369,85.9503,90.8141,95.6779,108.6376,106.46485,104.2921,104.2323,86.735,72.9155,124.24,120.0535,115.867,113.3592,107.0972,125.9579,66.33945,67.9907,64.6882,88.8886,87.1284,88.0085,74.9416,66.626,56.2782,70.5506,81.319,89.743,75.5302,74.2294,63.4967,70.262,68.6359,61.4826
105.2787,105.0106,105.4766,61.2168,55.138,57.8504,61.5793,81.5968,58.5643,56.5054,55.5263,55.9516,76.1373,73.6392,50.8842,72.1154,74.1506,55.8312,57.8975,55.5208,31.3324,26.4614,47.5088,34.2247,61.5793,65.0925,73.3598,37.6193,39.5092,43.9495,158.5732,151.5856,150.1229,86.5603,79.2812,78.3474,102.9032,92.7556,98.6114,79.402,90.225,67.6574,93.3884,96.1448,100.5436,31.2262,33.3615,39.8495,89.2297,97.763,96.7579,34.4628,24.4977,45.1772,67.3765,60.6128,85.4701,70.0879,74.33985,78.5918,112.8764,113.5332,114.19,106.3044,96.7806,81.4278,116.4517,106.4144,108.9731,108.3607,110.3549,122.1364,69.9347,77.5123,62.3571,88.3473,90.0389,75.3332,75.966,78.1293,57.8989,53.323,62.1722,71.7124,38.8212,45.1352,39.4742,41.8451,33.8707,29.0114
101.9739,86.9923,104.4663,56.2377,60.948,62.5643,64.392,82.426,83.3807,43.4137,50.6573,53.0647,75.0565,70.2161,69.9684,72.4527,79.9434,56.6161,28.2772,24.6166,25.7627,29.2771,60.8021,46.4899,64.392,69.9388,58.5643,45.1786,51.5185,45.1786,166.4156,161.1347,160.9487,93.3766,86.5954,89.986,104.8075,88.8622,92.756,63.66,71.4889,35.0594,90.9258,77.7918,90.2424,18.1153,29.2841,32.498,38.4885,41.7283,35.6205,29.6631,25.8175,13.3699,42.3049,40.3842,49.5499,64.14305,67.1936,61.0925,97.8533,95.9678,101.5517,115.1367,103.1041,89.5125,85.2696,79.4255,75.3819,91.6348,105.3071,106.6247,97.2101,91.7281,77.217,89.353,90.4011,83.6254,82.0815,78.1293,69.9465,48.287,47.2251,37.3064,39.1623,44.1015,44.1015,31.1239,27.0116,28.8733
