Control pendulo derecho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R1-ST,,,R2-ST,,,R3-ST,,,R4-ST,,,R5-ST,,,R6-ST,,,R1-TMX,,,R2-TMX,,,R3-TMX,,,R4-TMX,,,R5-TMX,,,R6-TMX,,,R1-EJE,,,R2-EJE,,,R3-EJE,,,R4-EJE,,,R5-EJE,,,R6-EJE,,,R1-TE,,,R2-TE,,,R3-TE,,,R4-TE,,,R5-TE,,,R6-TE,,,R1-VH,,,R2-VH,,,R3-VH,,,R4-VH,,,R5-VH,,,R6-VH,,
Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3,Paso 1,Paso 2,Paso 3
137.5628,132.2985,136.713,166.8806,160.9087,151.0893,143.883,141.1556,140.4108,155.3441,139.9394,131.0146,174.692,151.8253,156.2745,144.4801,132.7177,138.3929,136.2593,134.1753,132.9261,147.7835,149.4922,137.407,147.7835,149.4922,137.407,136.5622,140.8088,138.4971,128.7988,133.336,137.8826,134.968,139.3102,137.1391,143.4347,146.1943,150.8645,144.6432,142.3442,143.4937,138.7771,135.3585,137.0678,142.6334,129.9861,130.6166,129.5172,125.1377,120.6468,132.6682,130.4236,128.179,149.7427,142.325,142.1601,140.8598,139.9593,129.1171,139.8411,134.8196,132.1355,136.9277,134.6819,131.0396,140.6806,138.8895,139.78505,153.8644,146.0745,145.552,153.5265,150.2813,148.1316,147.8733,152.8959,136.0954,141.6375,142.8441,142.2408,148.91275,145.5265,152.299,132.825,131.6225,131.7608,142.5675,133.023,134.8895
136.7077,130.9149,132.7948,165.4265,158.5591,148.2301,140.6687,138.9365,137.5627,150.9454,136.9267,130.1546,170.6413,147.684,152.6963,140.571,133.6033,132.3541,134.8132,132.829,132.1718,143.9049,144.0165,134.5787,143.9049,144.0165,134.5787,133.5545,137.4642,139.4936,126.9819,129.837,134.3573,132.744,136.3716,134.5578,140.4727,140.6856,146.1943,142.3347,137.687,140.01085,136.4865,131.9078,133.1247,133.6119,128.6591,125.5735,124.2975,122.1954,121.0591,130.2991,133.3507,126.7927,146.8689,138.3164,139.7701,138.2485,137.5433,125.1348,139.8411,133.6464,130.6842,134.8576,132.963,128.4822,136.5072,133.3801,134.9143,148.1582,144.0829,143.1533,148.8522,146.5381,143.8556,145.3714,153.5635,134.4609,136.8681,138.6095,130.7211,144.11195,141.6966,146.5273,131.3071,128.1343,128.3537,134.8403,129.6158,134.0306
135.0177,127.9009,132.0775,161.9785,153.8295,144.4716,139.9487,134.8451,135.5085,149.5617,134.9517,125.6109,166.1488,146.2837,150.1524,134.9647,129.8397,127.756,132.0402,130.3292,131.6706,141.057,141.5058,130.9555,141.057,141.5058,130.9555,127.5947,133.1145,135.7118,124.9496,126.1392,131.963,130.6434,132.8463,133.7546,136.4818,143.4537,140.3244,141.0918,133.1514,138.8133,133.12,128.3517,127.3962,128.3974,125.5616,123.918,123.3729,120.3403,118.7084,129.1229,132.6805,124.8714,145.4504,135.4903,137.5418,133.7247,135.1625,121.9363,137.8642,130.8308,131.3942,134.8639,129.7342,127.4468,134.228,132.1118,132.8765,146.3409,141.1393,143.1533,147.7813,147.8252,140.7511,140.8897,151.2211,134.4609,134.6426,139.5164,128.7612,141.5662,137.175,142.6383,127.2734,125.2539,124.2062,131.955,128.609,127.4792
133.4319,129.6846,128.3745,158.431,150.9262,139.35,137.6185,133.651,132.7809,146.36,132.8352,124.1906,164.4765,144.866,147.9922,134.1475,128.5299,129.9325,127.0958,128.6124,129.353,137.5592,138.4676,128.5999,137.5592,138.4676,128.5999,127.2791,127.2947,130.047,124.2824,120.9463,127.6804,127.4467,129.3947,129.3559,131.5214,140.6808,139.0048,136.5179,130.9234,134.2273,129.9092,124.3103,125.6009,125.5517,119.6098,123.2968,123.6796,119.5313,116.9971,127.8525,131.1944,123.4883,141.3885,132.8633,133.8923,129.1688,130.9808,124.1639,137.1639,131.068,129.7325,134.2076,129.5995,126.3937,130.8307,129.5726,129.5493,143.435,138.2111,139.4181,143.3735,144.9407,139.9382,136.9385,149.8043,133.578,132.3598,138.5643,126.3998,137.1675,133.4522,138.5619,122.7185,124.5209,123.2294,126.7392,127.5194,128.0608
132.0669,128.8058,129.418,154.7936,146.1708,138.512,135.3472,131.9027,130.8224,145.0335,129.0675,124.3132,158.7405,143.2915,146.4198,133.4056,127.2909,126.8716,124.7772,128.6269,129.7372,134.3572,135.5168,128.8884,134.3572,135.5168,128.8884,126.7118,124.318,124.8145,121.7767,122.0416,124.2533,127.6804,128.5975,128.2864,130.6648,138.9951,140.1674,129.9312,126.7403,129.9359,126.8536,125.1765,123.9576,119.6049,117.5406,119.1297,122.7352,118.3008,115.8413,126.9854,128.2559,122.9457,135.4288,130.5141,132.186,128.2877,129.2943,122.292,132.3222,129.1838,126.5959,128.4167,127.4716,125.9886,129.3946,127.5397,128.0445,141.3993,134.9128,137.0808,140.5186,142.2935,135.3311,136.9445,146.7329,131.1457,131.169,136.0493,125.0383,135.5384,130.9788,135.896,119.1126,121.6326,121.9829,126.3418,123.1531,126.6432
131.225,130.5482,127.8329,151.1022,143.8331,133.3974,132.4559,130.3894,131.1042,141.4716,129.5743,123.2997,157.766,141.772,143.1399,130.733,125.5697,125.8387,121.7082,126.102,128.3648,132.3927,134.4425,124.7532,132.3927,134.4425,124.7532,140.0863,135.4189,128.4684,132.6658,126.8452,122.6508,125.5899,127.3531,126.9899,129.914,136.5055,134.1196,125.5951,125.2176,126.0264,123.9576,123.1879,123.1879,119.1395,120.0378,115.6298,115.6196,115.8171,115.7531,122.4314,124.9303,118.3657,133.2395,124.6967,128.1931,127.9739,128.8101,121.7673,128.6375,126.2519,126.9347,125.8389,126.5915,124.3425,129.0359,127.2495,126.7168,138.8663,135.4679,136.5177,139.3966,139.2356,133.2227,134.3019,145.6297,132.1808,131.325,134.6126,124.0035,132.532,127.6008,132.9915,116.5509,118.6861,119.2566,121.016,116.4121,124.9175
130.5375,129.69,126.7266,148.243,140.8512,132.0439,130.188,126.381,129.8327,139.1118,128.3169,123.0919,152.9942,140.4048,143.6024,128.2064,123.7704,124.5106,119.8104,122.8955,126.8133,130.1381,131.0986,127.627,130.1381,131.0986,127.627,161.2116,149.1273,146.7393,147.0209,135.5134,132.7224,124.3531,124.5281,125.8255,125.9397,135.2325,134.2149,123.7935,123.9987,125.208,124.3964,120.8489,125.1812,116.4109,125.9812,118.7436,113.3428,114.6263,115.4565,120.342,124.6246,112.6491,128.0475,124.5697,128.6723,124.2159,124.9224,121.8539,126.0659,125.6673,126.2028,123.5699,123.2381,124.3989,124.738,125.5006,127.9539,135.9645,134.2948,134.8576,135.9777,138.4072,131.1279,130.3982,145.3556,130.7864,130.1142,133.2937,125.0561,127.577,125.5773,130.8655,112.663,116.8962,121.1686,117.7307,121.713,123.4524
129.4887,129.017,125.6782,145.1005,137.0771,129.8337,127.8879,125.8749,125.5625,139.1998,128.0519,122.1002,150.9875,138.3214,140.2529,125.9999,123.493,122.4705,122.4614,123.7477,126.896,130.4058,132.9892,142.2999,130.4058,132.9892,142.2999,177.4136,173.2836,161.8624,158.5732,151.5856,150.1229,123.9637,120.0792,125.0407,127.5377,136.5103,131.3159,125.903,123.0318,123.675,122.7143,116.5128,118.7907,118.6735,144.1418,135.5663,118.849,119.8773,116.6623,115.359,120.0302,109.23,126.853,124.0972,133.2261,120.5634,123.2103,122.7908,123.9499,124.1553,124.5235,120.9577,122.6508,123.4436,123.6749,124.5508,124.8562,135.0052,132.2163,134.7229,131.9281,137.612,129.3005,127.9779,143.309,130.7925,127.5645,132.5225,125.3097,124.0433,120.7482,128.9086,118.6933,119.2568,126.553,118.5332,124.7034,120.0272
128.8406,127.1354,126.2009,142.2104,135.5932,128.6037,126.1908,121.941,124.678,135.834,125.6286,122.5177,149.7287,137.6477,140.2591,125.1662,119.6499,119.0185,128.9954,129.2719,130.5792,126.1687,131.5181,158.2797,126.1687,131.5181,158.2797,178.3961,177.7196,175.2853,166.4156,161.1347,160.9487,118.7298,118.1818,121.1829,129.9333,134.0257,130.3997,126.3005,127.0799,121.9882,118.0562,124.7372,119.6745,142.7139,160.9961,157.8495,131.8603,128.3698,125.0591,112.0316,113.0512,112.7073,133.3927,128.9448,137.6838,117.6565,121.3474,118.1155,123.3753,123.8444,120.8759,121.5713,121.3973,119.1314,123.5055,125.4007,125.9963,132.5962,131.7663,131.2859,130.4926,137.5694,131.427,123.9559,141.3736,131.3381,124.7269,128.7911,124.308,117.5455,119.9037,126.7451,129.4921,134.6605,142.4841,134.8675,134.6775,130.6145
